,lemma,pos,freq
64114,vervui-,SYM,1
64115,06.30,NUM,1
64116,profvoetballer/tennisser,PROPN,1
64117,Youtuber,PROPN,3
64118,schoolvriend,NOUN,2
64119,Glee,PROPN,1
64120,gli,VERB,1
64121,spears,NOUN,1
64122,Gym,NOUN,6
64123,ringzwaaien,NOUN,2
64124,opzitten,ADJ,1
64125,extragoed,NOUN,2
64126,boelie,NOUN,1
64127,uitschrikken,VERB,2
64128,Afkorting,SYM,1
64129,zoz,NOUN,2
64130,zoz,ADP,2
64131,toz,NOUN,1
64132,taalonderzoek,NOUN,1
64133,rms,PROPN,1
64134,ddn,VERB,1
64135,ros,SYM,1
64136,hups,NOUN,1
64137,O.,NOUN,1
64138,opjusen,VERB,1
64139,Sens,PROPN,2
64140,Falko,PROPN,7
64141,Sude,PROPN,2
64142,Alin,PROPN,1
64143,tv's,NOUN,1
64144,lantaarnlampen,NOUN,1
64145,S,NOUN,4
64146,mango-ijs,NOUN,1
64147,N.,PROPN,3
64148,kruiwag,NOUN,6
64149,keigoed,ADJ,2
64150,superogen,NOUN,1
64151,vijjand,NOUN,1
64152,ework,ADJ,1
64153,dijl,NOUN,1
64154,aworkeldijl,NOUN,1
64155,eworkeldijl,NOUN,1
64156,tijcker,NOUN,1
64157,sellie,NOUN,2
64158,tijker,NOUN,1
64159,tiemcaf,NOUN,1
64160,tergeerheld,PROPN,1
64161,Lego-film,NOUN,1
64162,dubbeldekkerbank,NOUN,1
64163,Snoepshop,PROPN,1
64164,Kwijt,NOUN,1
64165,whatsappben,PRON,1
64166,sowwenen,NOUN,1
64167,geplek,ADJ,1
64168,dringend,NOUN,1
64169,c.,SYM,6
64170,AVC,PROPN,2
64171,DTD,PROPN,1
64172,halfelf,ADJ,2
64173,Enou,PROPN,1
64174,Hondenbrokken,PROPN,1
64175,Maha,PROPN,4
64176,broodschapper,NOUN,1
64177,midie,PRON,1
64178,kauwgombalgortbroden,VERB,1
64179,raketbus,NOUN,2
64180,Rinkel,PROPN,3
64181,slakkenkoolbrood,PROPN,1
64182,Vulers,NOUN,2
64183,zuurstokbrod,NOUN,1
64184,Ceta,PROPN,3
64185,browniebroodjes,ADJ,1
64186,truffelrufelverenbrood,ADV,1
64187,blauwkerstspaghetti,NOUN,1
64188,Cetal,NOUN,1
64189,petto,SYM,3
64190,bezorging,NOUN,4
64191,broodschaper,NOUN,2
64192,Beduuns,PROPN,1
64193,zwezwe,PROPN,1
64194,boomstedid,NOUN,1
64195,Midie,PROPN,1
64196,uitwerpen,VERB,1
64197,copiloten,NOUN,1
64198,ommee,PROPN,1
64199,sna-,SYM,1
64200,hodbby,NOUN,1
64201,bfoltdoeen,NOUN,1
64202,dbui,NOUN,1
64203,doekene,ADJ,1
64204,Signaaldictees,NOUN,1
64205,Metrier,PROPN,1
64206,fout,INTJ,2
64207,kaartenhuis,NOUN,1
64208,Sibe,PROPN,5
64209,Roefel,NOUN,1
64210,Briks,PROPN,1
64211,wulk,CCONJ,1
64212,Yven,PROPN,1
64213,lander,NOUN,2
64214,gian,PROPN,1
64215,bokstroll,NOUN,1
64216,riep:'Hé,PROPN,1
64217,Lama,PROPN,1
64218,Biebi,PROPN,1
64219,Wegwezen,NOUN,3
64220,verdraagen,VERB,1
64221,tabelt,NOUN,1
64222,opwarming,NOUN,6
64223,Kerimhan,PROPN,1
64224,6:45,NUM,1
64225,Wii,VERB,2
64226,Niestun,PROPN,1
64227,plesee,PROPN,1
64228,dingding,NOUN,1
64229,Bob,SYM,2
64230,Gameland,PROPN,1
64231,Supercity,PROPN,2
64232,gekomendat,SCONJ,1
64233,Eclips,PROPN,7
64234,wereldlaser,PROPN,2
64235,vodex,PROPN,1
64236,tijdportal,NOUN,1
64237,bevek,VERB,1
64238,McDonald's,ADJ,2
64239,Serieus,SYM,2
64240,wiederweer,NOUN,1
64241,afgebran,VERB,1
64242,Nes,PROPN,6
64243,cagel,NOUN,1
64244,oren,VERB,1
64245,Stalpiet,ADJ,1
64246,Wortelzombies,NOUN,1
64247,wortelzombies,NOUN,1
64248,Coole,PROPN,5
64249,LeveN,PROPN,1
64250,wortelknuffel,NOUN,1
64251,girlband,NOUN,1
64252,jesy,NOUN,3
64253,capella,SYM,2
64254,treur,NOUN,1
64255,Dominicus,ADJ,1
64256,Coco's,PROPN,1
64257,Style,PROPN,3
64258,beminnen,VERB,1
64259,Clow,PROPN,1
64260,Ferry,PROPN,5
64261,Cég,PROPN,1
64262,perrekij,NOUN,1
64263,belonink,NOUN,1
64264,gtevijf,NOUN,1
64265,Jochij,PROPN,2
64266,specabok,NOUN,1
64267,Gekop,PROPN,1
64268,Bordercollies,NOUN,3
64269,westie,NOUN,3
64270,Schaduwen,NOUN,1
64271,carnavalsmen,NOUN,2
64272,prins/prinses,NOUN,4
64273,drab,NOUN,5
64274,Zoëpe,PROPN,1
64275,verantwoordeljk,ADJ,1
64276,tien-nul,NOUN,1
64277,Mexicaan,PROPN,2
64278,dinandy,ADV,2
64279,Faygun,PROPN,1
64280,dinandy,NOUN,1
64281,roosrotig,ADJ,1
64282,jeeeee,NOUN,1
64283,Everdina,PROPN,3
64284,wachtzaal,NOUN,2
64285,verzwiken,VERB,3
64286,Boter,SYM,1
64287,excuses,NOUN,1
64288,epileptisch,ADJ,1
64289,jaartelling,NOUN,2
64290,holt,NOUN,1
64291,nevel,NOUN,2
64292,Andromedastelsel,NOUN,1
64293,exoplaneet,NOUN,2
64294,1/5,NUM,1
64295,uitgepraan,VERB,2
64296,vogelouder,NOUN,1
64297,bosuil,NOUN,1
64298,Oeroeh,PROPN,1
64299,Ho,AUX,1
64300,corso,NOUN,9
64301,zijn,ADJ,1
64302,bloosde,VERB,3
64303,zoen,SYM,3
64304,Nederlan,PROPN,2
64305,opbewegen,VERB,1
64306,drommel,NOUN,1
64307,wide,SYM,1
64308,diamantmijn,NOUN,1
64309,Diedam,PROPN,1
64310,Rosita,NOUN,2
64311,stenenmuseum,NOUN,1
64312,Poel,NOUN,1
64313,ouderen,NOUN,1
64314,Rummicup,PROPN,1
64315,Canon,PROPN,2
64316,filmman,NOUN,1
64317,"500,-",NUM,1
64318,k3,NUM,1
64319,talentenklas,NOUN,2
64320,lichtgevend,ADJ,3
64321,brouwen,VERB,3
64322,gekakel,NOUN,2
64323,oppeuzelen,VERB,1
64324,pokémon,NOUN,4
64325,starwar,SYM,1
64326,hondentouw,NOUN,2
64327,verrasen,VERB,1
64328,Ow,ADV,1
64329,ouz,NOUN,1
64330,cowboymuts,NOUN,1
64331,cadea,NOUN,1
64332,opbrengen,VERB,4
64333,Hertengeweien,NOUN,1
64334,glitterjurken,VERB,1
64335,voetbbal,NOUN,4
64336,baksbdat,PRON,1
64337,ferhal,NOUN,1
64338,Dicht,VERB,1
64339,soldaat,PROPN,1
64340,verkeerstorens,NOUN,1
64341,kledingzaak,NOUN,5
64342,ELINE,SYM,2
64343,ZOVER,PROPN,1
64344,BEL,PROPN,1
64345,METEEN,ADJ,1
64346,ELINE,NOUN,1
64347,IK,X,2
64348,VRAAG,VERB,1
64349,HAAR,NOUN,2
64350,oF,CCONJ,1
64351,ROEPEN,PROPN,1
64352,MEISJES,PROPN,2
64353,TRAMPOLINE,SYM,1
64354,TOEN,ADV,2
64355,GINGEN,PROPN,4
64356,PATAT,PROPN,1
64357,ETEN,PROPN,2
64358,MET,ADP,9
64359,VADER,PROPN,1
64360,MOEDER,NOUN,1
64361,OOK,NOUN,1
64362,BROER,PROPN,1
64363,ELINE,PROPN,1
64364,TOEN,PROPN,1
64365,CARAVAN,NOUN,1
64366,DSE,PROPN,1
64367,MARVIN,PROPN,2
64368,SLAPEN,PROPN,1
64369,achillespees,NOUN,1
64370,doorgelaot,VERB,1
64371,Kleien,PROPN,1
64372,kriebelig,ADJ,2
64373,sienkopen,NOUN,1
64374,brauwof,ADJ,1
64375,sjoo,NOUN,1
64376,voetbahast,ADJ,1
64377,Recordsboek,PROPN,1
64378,achtenvijftig,ADJ,1
64379,aller,ADV,2
64380,kippenslachter,NOUN,1
64381,Gehandbald,VERB,1
64382,handblen,VERB,1
64383,Spaaiki,PROPN,2
64384,Hondenbrokjes,NOUN,3
64385,azijn,NOUN,4
64386,GEWOON,ADJ,2
64387,AFKORTINGEN,PROPN,1
64388,GEBRUIKEN,PROPN,1
64389,mAAR,ADV,1
64390,WEINIG,SYM,1
64391,tAALFOUTEN,NOUN,1
64392,F5,SYM,5
64393,remko,PROPN,1
64394,W8ff,PUNCT,1
64395,verdovingsspuit,NOUN,1
64396,bosbessen,VERB,1
64397,Oempaloempa's,PROPN,1
64398,koffiebo,NOUN,2
64399,voetbalkaarten,NOUN,2
64400,Iehl,SYM,1
64401,tekeer,NOUN,2
64402,oorkruiper,NOUN,1
64403,Jakkes,SYM,1
64404,Lifeliner,NOUN,1
64405,spreker,NOUN,1
64406,badkamerraampje,NOUN,1
64407,sein,VERB,1
64408,Lifeliner,PROPN,1
64409,2-gebouw,SYM,1
64410,babydinosaurus,NOUN,1
64411,gifgroen,VERB,1
64412,Opapiet,PROPN,1
64413,Cesi,PROPN,1
64414,Als-ie,NOUN,1
64415,krabt,NOUN,5
64416,blijst,VERB,1
64417,puntenslij-,SYM,1
64418,Klurpas,NOUN,1
64419,appellien,NOUN,3
64420,Ikkie,PROPN,1
64421,snuffelde,VERB,2
64422,roten,VERB,3
64423,Rayen,PROPN,4
64424,5:00,PUNCT,4
64425,8:00,NUM,4
64426,IJzerman,PROPN,1
64427,mats,ADV,1
64428,toeran,PROPN,1
64429,Teunisje,X,6
64430,wanden,VERB,1
64431,oorbellen,NOUN,2
64432,dierenhokak,NOUN,1
64433,milal,NOUN,1
64434,Netwerk,PROPN,1
64435,mensaapjes,NOUN,1
64436,achteruit-salto,NOUN,1
64437,allerklein,VERB,1
64438,handschoent,NOUN,2
64439,vingertop,NOUN,3
64440,vingertopp,NOUN,1
64441,grip,NOUN,12
64442,magnesium,NOUN,1
64443,Arabier,ADJ,3
64444,flikflak,SYM,4
64445,salto,SYM,4
64446,Arabier,VERB,1
64447,pegasus,NOUN,4
64448,LK,PROPN,1
64449,LK,NOUN,1
64450,Limburgs,PROPN,3
64451,naaimachine,NOUN,3
64452,overkoeld,ADJ,1
64453,"3,8",NUM,1
64454,Vieto,PROPN,5
64455,stuntbaan,NOUN,5
64456,verzorgingsplekk,NOUN,1
64457,Jil,NOUN,2
64458,Jil,PROPN,2
64459,Zw,NOUN,1
64460,Tin,PROPN,2
64461,jawel,SCONJ,2
64462,Kimmie,PROPN,3
64463,griezelbeezen,VERB,1
64464,Groenendaal,PROPN,1
64465,Bowlen,NOUN,3
64466,dansvriendin,NOUN,1
64467,Cyprus,PROPN,1
64468,ezelrijde,VERB,2
64469,Baths,PROPN,1
64470,Baden,PROPN,1
64471,Meral,PROPN,2
64472,Leaha,PROPN,2
64473,nepvriend,NOUN,1
64474,drieënhalf,NUM,2
64475,Plup,PROPN,2
64476,Bolie,NOUN,1
64477,oefenboek,NOUN,2
64478,jamin,NOUN,1
64479,H&M.,PRON,1
64480,Theresia,PROPN,1
64481,29-10-14,PROPN,1
64482,bff's,PROPN,4
64483,Nana,PROPN,5
64484,opstarsen,VERB,1
64485,zoeken,ADJ,8
64486,nii,VERB,1
64487,aangesmeerd,VERB,1
64488,Vlapy,PROPN,1
64489,Hontkapje,PROPN,1
64490,Hontkapjen,NOUN,1
64491,Flapy,PROPN,1
64492,ijz,ADJ,1
64493,bo,INTJ,1
64494,rtokapj,NOUN,1
64495,ijt,VERB,1
64496,Wetg,PROPN,1
64497,feezt,NOUN,1
64498,lievelingsvoetbalclub,NOUN,3
64499,geledig,ADJ,1
64500,Hoger,ADJ,2
64501,Sneller,PROPN,1
64502,neerhangen,VERB,1
64503,4.000,NUM,1
64504,volt.,SYM,2
64505,Patric,PROPN,1
64506,kleutren,VERB,2
64507,vierling,NOUN,1
64508,Klaartje,PROPN,2
64509,Kobus,PROPN,1
64510,overwaar,NOUN,1
64511,Janske,PROPN,1
64512,Pules,NOUN,1
64513,piza,NOUN,1
64514,Sardientje,PROPN,3
64515,werkschrift,NOUN,2
64516,plantjesmarken,NOUN,1
64517,Mezelf,PRON,2
64518,Kind,VERB,1
64519,moet,AUX,1
64520,Wijnalden,PROPN,1
64521,Savannah,PROPN,5
64522,satrun,PROPN,1
64523,proefdag,NOUN,1
64524,pestn,AUX,1
64525,uitgerust,ADJ,1
64526,Faroy,PROPN,1
64527,radiotoren,NOUN,1
64528,hieraan,ADV,6
64529,pokémonkaart,NOUN,1
64530,Frokadiez,PROPN,1
64531,Grenninga,PROPN,1
64532,Prowm,PROPN,1
64533,Pran,PROPN,1
64534,Diloof,PROPN,1
64535,gegen,NOUN,1
64536,gege,ADV,1
64537,forel,PROPN,4
64538,salamandert,NOUN,2
64539,YO,PROPN,2
64540,schoe-,SYM,1
64541,pipe,SYM,2
64542,zonsverduistering,NOUN,14
64543,doodnormaal,DET,4
64544,5384295,SYM,1
64545,todat,SCONJ,5
64546,aaaaaaaah,ADV,1
64547,jaaaa,PROPN,3
64548,dove,PROPN,1
64549,bijvullen,VERB,7
64550,keigroot,NOUN,2
64551,human,PROPN,2
64552,eye,PROPN,1
64553,tapdanser,PROPN,1
64554,Tapdansen,PROPN,1
64555,vies,NOUN,2
64556,Baba,PROPN,5
64557,Abracadabra,PROPN,1
64558,witloefskie,NOUN,1
64559,terughaalen,VERB,1
64560,onthaal,NOUN,1
64561,verklapt,VERB,3
64562,Maïszwembad,PROPN,1
64563,rd,NOUN,2
64564,Toulouse,PROPN,1
64565,Monkeys,PROPN,1
64566,ever,NOUN,2
64567,bandgenot,NOUN,1
64568,Badboys,PROPN,1
64569,badboys,NOUN,1
64570,monkeys,NOUN,1
64571,lentenummer,NOUN,1
64572,krentenbolol,NOUN,1
64573,opp,ADJ,1
64574,ont,NOUN,2
64575,wreken,VERB,1
64576,Pati,PROPN,1
64577,head,SYM,4
64578,shot,SYM,4
64579,doorvecht,NOUN,1
64580,sneuvlen,VERB,1
64581,Racoon,PROPN,1
64582,dylan,PROPN,1
64583,Machlemore,PROPN,1
64584,proud,SYM,1
64585,Lois,SYM,2
64586,nieten,VERB,2
64587,glendoen,VERB,1
64588,verdwaalde,ADJ,2
64589,jostistraat,VERB,1
64590,Josti,SYM,1
64591,gangnam,NOUN,1
64592,gangnamstyle,NOUN,2
64593,Jostistraat,PROPN,1
64594,klote,ADJ,1
64595,klote,NOUN,1
64596,Locked,SYM,1
64597,Heaven,PROPN,1
64598,bejaard,NOUN,1
64599,herfstblader,NOUN,4
64600,Hindrik,PROPN,7
64601,babymusje,NOUN,1
64602,Ba,NOUN,4
64603,meeloop,NOUN,1
64604,droompaard,NOUN,2
64605,M,NOUN,4
64606,Plastic,NOUN,2
64607,taalspelel,NOUN,1
64608,Castor,PROPN,1
64609,straatkat,NOUN,2
64610,mautje,PROPN,1
64611,htve,NOUN,1
64612,hiphopleraar,NOUN,1
64613,afspanen,VERB,1
64614,speelkasteel,NOUN,3
64615,Iman,PROPN,2
64616,Rojina,PROPN,1
64617,tringtringtring,NOUN,1
64618,tringtring,NOUN,2
64619,F004,NOUN,1
64620,Temmen,PROPN,1
64621,nuweer,ADJ,1
64622,competitiewedstrijd,NOUN,2
64623,Jaime,PROPN,4
64624,feesje,NOUN,1
64625,Annetabie,NOUN,2
64626,paardebloem,NOUN,1
64627,narcis,ADJ,1
64628,vetplant,NOUN,1
64629,Magalita,PROPN,1
64630,Leen,VERB,1
64631,J.K.,PROPN,2
64632,Rowling,PROPN,2
64633,stripblad,NOUN,1
64634,Guns,NOUN,1
64635,oorlogsspul,NOUN,1
64636,Python,SYM,1
64637,okranura,NOUN,1
64638,Hip,PROPN,1
64639,Stephanie,NOUN,2
64640,Popje,NOUN,1
64641,kookwekker,NOUN,2
64642,douchegordijn,NOUN,1
64643,langpootspinn,NOUN,1
64644,overschrijffout,NOUN,1
64645,tegenovergestelde,NOUN,2
64646,daard,ADJ,1
64647,getting,SYM,2
64648,together,SYM,3
64649,kookboek,NOUN,6
64650,magnetronspecialist,NOUN,1
64651,oplichter,NOUN,2
64652,C1000-folder,PROPN,1
64653,heey,NOUN,4
64654,Hghmj,NOUN,2
64655,en/of,PROPN,1
64656,m/v,PROPN,1
64657,man/vrouw,PROPN,1
64658,j/m,NOUN,2
64659,jongen,PROPN,2
64660,WIN,NOUN,1
64661,Pingpong,VERB,1
64662,tafelvoetbal,SYM,1
64663,Tolling,PROPN,1
64664,minigevangeniscel,NOUN,1
64665,daveren,VERB,1
64666,verstoppe,PROPN,1
64667,noordpool,PROPN,1
64668,Achterhuis,PROPN,1
64669,Hitller,PROPN,1
64670,swimmy,NOUN,1
64671,Jonni,PRON,1
64672,petshop,NOUN,1
64673,Alphen,PROPN,1
64674,1-0,PUNCT,1
64675,vragenn,PROPN,1
64676,chiwawa,NOUN,3
64677,doorvraag,NOUN,1
64678,familie/ouders/broer,NOUN,1
64679,nekhar,NOUN,2
64680,gevokis,VERB,1
64681,werkhond,NOUN,4
64682,hondenrace,NOUN,1
64683,Flapperen,NOUN,2
64684,Hebben,ADV,1
64685,staartvin,NOUN,1
64686,stijgbaan,PROPN,1
64687,"3,50",NUM,4
64688,cornet,SYM,2
64689,cornet,NOUN,3
64690,cornet,ADJ,1
64691,meespeel,ADJ,1
64692,opleidingsorkest,NOUN,1
64693,supercool,VERB,3
64694,oppasmoeder,NOUN,1
64695,koek-,SYM,1
64696,drankkraam,NOUN,1
64697,kledingwinkeltje,NOUN,6
64698,Get,PROPN,3
64699,Dressed,PROPN,2
64700,allen,PRON,2
64701,Watermuseum,NOUN,2
64702,Sonsbeekpark,PROPN,1
64703,potmin,NOUN,1
64704,fau,PRON,1
64705,pinguïn,ADJ,3
64706,hoornvogelen,NOUN,1
64707,dROOM,NOUN,1
64708,LEVEN,PROPN,1
64709,VW,SYM,2
64710,VAMPIRE,PROPN,1
64711,WOLFS,PROPN,1
64712,verschriken,ADJ,3
64713,schijnheilig,ADJ,1
64714,vampierclan,NOUN,1
64715,wolvenclan,NOUN,1
64716,Proost,PROPN,1
64717,afmaak,NOUN,2
64718,apiden,NOUN,2
64719,Flamuur,PROPN,1
64720,zwemschool,NOUN,3
64721,Olympiabad,PROPN,3
64722,Diploma,NOUN,1
64723,kue,ADJ,1
64724,Kapotte,ADJ,4
64725,Kleuters,NOUN,1
64726,55%,NUM,1
64727,dierengevangenis,NOUN,1
64728,45%,SYM,1
64729,verkaal,NOUN,1
64730,moen,ADJ,2
64731,kunstjes/trucjes,NOUN,1
64732,Kamlawatie,NOUN,3
64733,snufferd,NOUN,1
64734,postuur,NOUN,2
64735,made,NOUN,3
64736,knipen,VERB,6
64737,gehekt,ADJ,1
64738,schoolpauze,NOUN,1
64739,Fancyfair,NOUN,4
64740,vastenactie,NOUN,1
64741,Loom-Fun,PROPN,1
64742,Gerit,PROPN,5
64743,Parick,PROPN,2
64744,Tu,SYM,3
64745,Bikinibroek,PROPN,4
64746,Ddieren,NOUN,1
64747,bramen,NOUN,1
64748,{,SYM,1
64749,iet,SYM,2
64750,Antoinetta,PROPN,5
64751,Kruimeltje,ADJ,1
64752,zweefen,ADJ,1
64753,motorvliegtuig,NOUN,2
64754,privévlieger,NOUN,1
64755,Mosbach,PROPN,1
64756,1/2qv²qs,NUM,1
64757,kaartlezen,NOUN,2
64758,luchtvaartkaart,NOUN,1
64759,motorvliegen,NOUN,1
64760,zweefvlieg,VERB,3
64761,Craft,PROPN,1
64762,joanny,PROPN,2
64763,moeër,NOUN,1
64764,Joanny,PROPN,4
64765,1014,NUM,2
64766,edelman,NOUN,3
64767,wasplaats,NOUN,2
64768,wt,SYM,1
64769,zonet,ADV,3
64770,prinsessenplaymobil,NOUN,1
64771,Bever,NOUN,3
64772,spreidsprong,NOUN,1
64773,aypril,NOUN,1
64774,Sike,PROPN,2
64775,minoek,PROPN,1
64776,Yasemin,PROPN,7
64777,Bulterier,PROPN,1
64778,Sitsoe,PROPN,1
64779,steekpartij,NOUN,1
64780,Britte,PROPN,2
64781,boswacht,NOUN,2
64782,Jowany,NOUN,1
64783,Wollebrand,PROPN,1
64784,schik,VERB,4
64785,leu,SYM,1
64786,phh,PROPN,1
64787,natuurcamping,NOUN,1
64788,Rosie,NOUN,1
64789,rookken,VERB,6
64790,wc-hokken,NOUN,1
64791,vrouwen-,SYM,1
64792,mannen-wc,PROPN,1
64793,fabrikant,NOUN,2
64794,óok,NOUN,1
64795,Tatutatu,PROPN,3
64796,jeeps,NOUN,4
64797,Yunus,PROPN,4
64798,soldatenopleiding,NOUN,1
64799,Negentig,NUM,1
64800,bazoeka,NOUN,1
64801,"1,72",NUM,1
64802,harnassen,NOUN,1
64803,kasteelvrouw,NOUN,1
64804,hedershond,NOUN,1
64805,bokserhond,PROPN,1
64806,efics,NOUN,1
64807,gar,NOUN,1
64808,babyeend,NOUN,2
64809,Kwekie,PROPN,1
64810,MInD,PROPN,1
64811,Breakerz,VERB,1
64812,Dohne,PROPN,1
64813,Sahrit,PROPN,1
64814,Anour,PROPN,1
64815,Suraya,PROPN,1
64816,Battles,NOUN,1
64817,breakdancer,NOUN,4
64818,hun/hem/haar,PROPN,1
64819,houding\foundation,NOUN,1
64820,onderarm,NOUN,2
64821,meeeisen,VERB,1
64822,spierkracht,ADJ,1
64823,aanbeschermen,VERB,1
64824,Jaaris,NOUN,8
64825,verdrink,VERB,2
64826,a,DET,1
64827,Eefke,PROPN,6
64828,Oosterpark,PROPN,2
64829,Vins,SYM,1
64830,pottenkijker,NOUN,1
64831,stenk,PROPN,1
64832,Neef,PROPN,4
64833,cementmolen,NOUN,1
64834,citroen,SYM,3
64835,turnkampioen,NOUN,1
64836,spur,SYM,1
64837,Ameerko,PROPN,2
64838,Asje,SYM,1
64839,blits,ADJ,3
64840,spellingboek,NOUN,4
64841,mis,ADP,5
64842,Sloth,PROPN,1
64843,rosihn,NOUN,1
64844,naghs,NOUN,1
64845,rosirun,NOUN,1
64846,bostol,NOUN,1
64847,Bin,SYM,1
64848,Hs,PROPN,1
64849,Bingns,VERB,1
64850,bakn,NOUN,1
64851,faint,NOUN,1
64852,genn,PROPN,1
64853,luikn,NOUN,1
64854,vakasn,NOUN,1
64855,tiest,VERB,1
64856,Intertoys,NOUN,3
64857,jumps,NOUN,1
64858,mp3-player,PROPN,1
64859,paardenspul,NOUN,1
64860,Griekeland,PROPN,2
64861,Pieter,ADJ,1
64862,stoofperen,VERB,2
64863,kampvuur,VERB,1
64864,binnenspel,VERB,1
64865,Rendier,NOUN,3
64866,Abram,PROPN,1
64867,ouje,PROPN,1
64868,woorwort,SYM,1
64869,Viekant,SYM,1
64870,slogen,VERB,1
64871,Earnewald,PROPN,2
64872,spaececooter,NOUN,2
64873,Chimpiechamp,PROPN,1
64874,Belorig,ADJ,1
64875,kersentaart,NOUN,2
64876,superduperlekker,NOUN,1
64877,zweepte,VERB,1
64878,topidee,NOUN,1
64879,Annwie,NOUN,4
64880,Annwies,NOUN,1
64881,Annwies,PROPN,1
64882,Annaies,PROPN,2
64883,Annwie,PROPN,1
64884,Achteruitsalto,PROPN,1
64885,kaaren,VERB,2
64886,menseten,VERB,2
64887,Marshmallowmachine,PROPN,1
64888,27e,ADJ,1
64889,getuigen,VERB,3
64890,gebruiker,NOUN,2
64891,uitspreeken,VERB,2
64892,misvatting,NOUN,1
64893,dood-,SYM,4
64894,Josephina,PROPN,2
64895,leeftijdsgenoot,NOUN,1
64896,40-50,SYM,1
64897,ganzenborden,VERB,1
64898,opcomputerspullen,VERB,1
64899,Coste,SYM,1
64900,Mahmut,NOUN,3
64901,537,NUM,2
64902,Havo-mavo,PROPN,1
64903,doorstroom,NOUN,1
64904,cateringsbedrijf,NOUN,1
64905,Walking,PROPN,3
64906,Meggan,PROPN,1
64907,gemaald,VERB,2
64908,misgooit,NOUN,1
64909,landbouwinstallatie,NOUN,1
64910,Von,PROPN,1
64911,Fomra,NOUN,2
64912,meetlint,NOUN,1
64913,inklap,NOUN,1
64914,balletjespistool,NOUN,3
64915,ijhoorbeeld,X,1
64916,zaterdags,ADV,1
64917,kavanijn,PROPN,1
64918,waneer,NOUN,1
64919,Miska,PROPN,2
64920,toneelshow,NOUN,1
64921,grapne,SYM,1
64922,Mekban,PROPN,1
64923,Spete,PROPN,1
64924,Scoutingkamp,PROPN,2
64925,toverles,NOUN,1
64926,Tjerk,PROPN,1
64927,1000.000,SYM,1
64928,0000,NUM,3
64929,goalt,NOUN,9
64930,"300,51",NUM,2
64931,bladerbult,NOUN,1
64932,collage,NOUN,2
64933,cooler,ADJ,5
64934,regeeren,VERB,1
64935,dicd,ADJ,1
64936,woorddictee,VERB,1
64937,kenn,VERB,1
64938,siud,ADJ,1
64939,oute,NOUN,1
64940,efee,ADJ,1
64941,waneleuken,VERB,1
64942,dietstaun,NOUN,1
64943,Fraut,ADJ,1
64944,pciecienaar,NOUN,1
64945,vd.,X,1
64946,sippesaop,NOUN,1
64947,uitdrogen,PROPN,1
64948,waterflessen,NOUN,1
64949,Dagplanning,NOUN,1
64950,Letendoo,PROPN,1
64951,8.40,NUM,1
64952,pleanaandoen,NOUN,1
64953,discospullen,VERB,1
64954,8.50,NUM,1
64955,buitenmeer,NOUN,1
64956,10.10,NUM,1
64957,dm3,SYM,1
64958,mekkie,NOUN,1
64959,Slag-,SYM,1
64960,uitvoer,NOUN,1
64961,Stokjes-,DET,1
64962,vasten-lossen,NOUN,1
64963,sprei-knuffel-kussensloop-,SYM,1
64964,mutsen-sleutelhangers,NOUN,1
64965,Breien,VERB,1
64966,Lijka,PROPN,1
64967,Gallasey,PROPN,1
64968,Laife,PROPN,1
64969,Ferbet,PROPN,1
64970,teleporteeren,VERB,5
64971,Bloons,PROPN,1
64972,Toa,PROPN,1
64973,Batles,PROPN,1
64974,Hilje,DET,1
64975,Cynthia,NOUN,7
64976,trem,PROPN,1
64977,binnenblijfen,VERB,1
64978,Momtagele,ADV,1
64979,slapins,NOUN,1
64980,univers,ADJ,1
64981,controler,NOUN,3
64982,vastplken,VERB,3
64983,3D-brill,NOUN,1
64984,supermen,NOUN,1
64985,paifel,PROPN,1
64986,pietenfilm,NOUN,1
64987,geenen,NOUN,1
64988,uitsmeken,VERB,1
64989,7-jarige,ADJ,1
64990,weggelokt,VERB,1
64991,moehoe,NOUN,3
64992,doodskopaapje,NOUN,2
64993,Caïro,PROPN,4
64994,stadpoort,NOUN,1
64995,doedel,NOUN,2
64996,doorzochten,VERB,1
64997,Quintes,PROPN,1
64998,oliebollenkrame,NOUN,1
64999,ijsbaanplaats,NOUN,1
65000,Honserlijkdijk,PROPN,1
65001,eemaal,NOUN,1
65002,Meetia,PROPN,1
65003,Sobil,PROPN,1
65004,Spacescooter,PROPN,2
65005,Hygo,NOUN,2
65006,Hygo,PROPN,1
65007,afpak,NOUN,3
65008,eindredactie,NOUN,2
65009,peozenmakerij,NOUN,1
65010,tubutie,NOUN,1
65011,Eenen,PROPN,1
65012,allerraarste,ADJ,2
65013,stoelentafel,NOUN,1
65014,mens/zombi,NOUN,1
65015,P.S,NOUN,1
65016,orzaak,NOUN,1
65017,Avutur,PROPN,1
65018,Jan-Peter,PROPN,11
65019,Gnork,PROPN,2
65020,waarachter,NOUN,1
65021,nacchts,NOUN,1
65022,Jodenkamp,NOUN,1
65023,beantwoord,VERB,3
65024,vaderdag,PROPN,8
65025,akkoord,ADJ,7
65026,dè,DET,1
65027,grist,VERB,1
65028,0541,NUM,1
65029,Eleonora,PROPN,3
65030,who,ADV,1
65031,eenmansband,NOUN,2
65032,voortgeplanen,VERB,2
65033,financieren,VERB,1
65034,Voldoet,VERB,1
65035,luizencontrole,NOUN,2
65036,Luizenshampoo,PROPN,1
