pos1,pos2,pos3,freq
X,NUM,PRON,2
VERB,X,ADJ,1
X,ADJ,ADV,3
PUNCT,SCONJ,ADP,10
INTJ,X,NUM,13
X,ADV,INTJ,3
NUM,DET,NUM,7
ADJ,ADV,X,13
SYM,AUX,CCONJ,9
PUNCT,SCONJ,ADJ,15
AUX,DET,SCONJ,7
PROPN,SYM,NUM,7
NUM,PROPN,ADJ,52
X,PRON,INTJ,5
X,INTJ,AUX,6
SCONJ,PUNCT,DET,11
SCONJ,VERB,DET,64
PUNCT,ADP,SCONJ,8
CCONJ,PUNCT,NUM,4
X,PROPN,VERB,15
SCONJ,NUM,NUM,36
VERB,NUM,AUX,9
AUX,ADJ,X,3
ADJ,X,X,1
VERB,SYM,NUM,9
CCONJ,X,INTJ,5
ADJ,ADJ,X,6
NUM,PROPN,SCONJ,18
SCONJ,ADP,AUX,8
INTJ,AUX,X,1
AUX,X,PROPN,8
NUM,X,PRON,5
AUX,NUM,SCONJ,11
SCONJ,ADP,ADV,38
NUM,NUM,X,11
NUM,X,NUM,6
SCONJ,NUM,PRON,5
SYM,SCONJ,CCONJ,3
PUNCT,NUM,PRON,3
SCONJ,VERB,CCONJ,50
INTJ,VERB,X,5
VERB,PROPN,X,12
DET,AUX,ADP,18
ADP,SCONJ,CCONJ,23
PUNCT,PRON,NUM,4
VERB,X,SYM,23
SYM,X,PROPN,6
X,DET,ADJ,34
SCONJ,PROPN,X,4
NUM,PUNCT,ADP,13
NUM,ADV,SYM,9
X,NUM,NUM,17
X,VERB,NUM,3
ADP,AUX,SYM,9
VERB,PRON,SPACE,4
PRON,SPACE,PROPN,1
SPACE,PROPN,CCONJ,1
PUNCT,ADJ,NUM,9
VERB,X,NUM,4
PUNCT,X,NUM,10
ADP,X,NUM,2
SYM,X,AUX,5
NUM,SYM,PROPN,10
SYM,PRON,SCONJ,15
PRON,X,VERB,18
X,PROPN,AUX,5
SCONJ,VERB,ADP,109
SCONJ,CCONJ,VERB,16
X,ADP,VERB,5
PRON,SCONJ,CCONJ,8
X,SYM,ADP,4
X,VERB,SCONJ,6
SCONJ,CCONJ,CCONJ,11
NUM,SYM,SCONJ,2
INTJ,DET,AUX,3
PROPN,X,ADV,13
X,ADV,CCONJ,4
SYM,SCONJ,ADP,18
X,INTJ,PROPN,10
DET,SCONJ,NUM,1
NUM,DET,SYM,3
X,CCONJ,ADJ,6
NUM,VERB,SYM,2
PRON,SCONJ,X,7
SCONJ,X,PROPN,6
NUM,DET,VERB,9
NUM,CCONJ,SYM,11
DET,AUX,NUM,1
SYM,NUM,AUX,15
X,NOUN,ADP,18
NUM,ADJ,SCONJ,36
SYM,PROPN,NUM,5
SCONJ,CCONJ,ADJ,10
AUX,VERB,X,8
SYM,ADV,X,3
X,ADV,PUNCT,15
AUX,X,NUM,4
X,NUM,VERB,1
X,PROPN,PRON,6
SCONJ,VERB,X,1
DET,ADP,SYM,13
ADV,PRON,X,6
X,X,ADV,1
ADJ,PUNCT,X,10
NUM,SYM,DET,6
NUM,PRON,SYM,4
CCONJ,DET,X,3
AUX,PUNCT,PUNCT,7
PROPN,PUNCT,NUM,5
CCONJ,AUX,SYM,2
PROPN,NUM,PRON,9
PUNCT,DET,PRON,5
SCONJ,X,AUX,3
X,DET,PROPN,10
X,PUNCT,CCONJ,2
PROPN,ADP,X,4
ADP,X,SYM,9
ADV,ADJ,X,12
PUNCT,NUM,VERB,4
PRON,SPACE,AUX,1
SPACE,AUX,PRON,1
X,SYM,CCONJ,6
ADP,ADJ,X,12
X,INTJ,CCONJ,7
X,DET,SCONJ,1
PROPN,PRON,X,3
PRON,X,PUNCT,5
X,DET,ADV,3
NOUN,NUM,SCONJ,37
NUM,SCONJ,CCONJ,2
VERB,SYM,AUX,8
SYM,DET,AUX,1
DET,AUX,ADJ,17
PRON,DET,AUX,8
PUNCT,VERB,X,3
NUM,ADV,PROPN,5
ADJ,X,ADP,7
NOUN,DET,AUX,4
SYM,NOUN,X,2
PUNCT,NUM,SYM,4
DET,X,PUNCT,3
X,PUNCT,ADV,6
VERB,CCONJ,X,2
SCONJ,CCONJ,SYM,6
ADJ,X,DET,10
SCONJ,ADP,CCONJ,20
PROPN,SCONJ,CCONJ,7
SYM,VERB,X,7
PROPN,DET,X,17
INTJ,SCONJ,AUX,4
PUNCT,X,AUX,2
DET,PUNCT,PROPN,13
X,VERB,VERB,8
NUM,SCONJ,NOUN,13
SCONJ,NUM,AUX,9
CCONJ,X,SYM,1
X,SYM,ADJ,2
X,PUNCT,INTJ,1
SCONJ,AUX,AUX,4
CCONJ,NUM,X,2
X,NUM,SYM,1
DET,ADP,AUX,2
X,INTJ,DET,12
NUM,PRON,CCONJ,8
ADP,PROPN,X,10
PRON,INTJ,SPACE,1
SPACE,PRON,AUX,1
CCONJ,PROPN,X,4
PROPN,X,AUX,6
AUX,INTJ,X,6
DET,PUNCT,SCONJ,4
CCONJ,SCONJ,AUX,10
DET,AUX,AUX,6
PROPN,NOUN,X,7
X,ADJ,VERB,4
ADJ,DET,AUX,1
DET,AUX,CCONJ,6
SCONJ,DET,AUX,4
NUM,SCONJ,SCONJ,3
PROPN,ADJ,X,1
ADJ,X,PROPN,3
X,VERB,ADP,8
AUX,NOUN,X,7
PUNCT,SCONJ,NUM,1
NUM,PRON,PROPN,11
X,ADJ,SYM,1
ADP,X,VERB,3
X,VERB,SYM,1
NUM,X,X,3
PROPN,NUM,X,6
NUM,X,VERB,2
ADP,X,ADP,7
PROPN,X,ADP,6
PUNCT,SCONJ,SYM,4
DET,X,ADV,8
PUNCT,PUNCT,ADV,5
CCONJ,AUX,CCONJ,5
X,X,PRON,1
X,PUNCT,PRON,2
PUNCT,X,NOUN,7
NOUN,PROPN,X,10
SYM,X,DET,4
AUX,DET,CCONJ,10
SCONJ,NUM,ADJ,26
ADP,PUNCT,NUM,2
X,ADP,SYM,2
X,ADJ,PUNCT,6
INTJ,SCONJ,X,7
X,NOUN,NUM,4
NUM,DET,INTJ,11
SYM,PUNCT,NUM,2
SCONJ,NUM,INTJ,7
X,ADJ,DET,1
X,PROPN,CCONJ,6
PUNCT,X,ADJ,4
ADV,NUM,X,3
X,ADV,NOUN,12
SYM,X,ADP,1
X,ADP,NUM,6
ADP,AUX,X,3
AUX,X,ADP,10
X,ADP,SCONJ,2
INTJ,PRON,X,10
SCONJ,SYM,NUM,2
PRON,X,X,3
ADJ,PUNCT,PUNCT,2
ADP,X,DET,8
NUM,X,PUNCT,2
NUM,PRON,SCONJ,27
PUNCT,NUM,INTJ,3
X,PUNCT,SYM,1
PUNCT,ADP,SYM,6
DET,SCONJ,PROPN,5
SCONJ,AUX,SCONJ,16
PRON,X,SCONJ,2
NUM,PROPN,X,4
AUX,X,CCONJ,7
INTJ,ADJ,X,3
PROPN,X,DET,6
X,DET,VERB,2
SYM,SCONJ,VERB,7
X,AUX,SCONJ,3
PRON,SYM,NUM,7
SYM,DET,X,2
X,PROPN,X,2
NUM,CCONJ,X,5
X,NUM,ADV,1
PUNCT,ADP,CCONJ,7
DET,PUNCT,X,1
VERB,X,SCONJ,6
X,SCONJ,SCONJ,1
NUM,PRON,ADJ,21
VERB,DET,SCONJ,14
X,SCONJ,PROPN,5
AUX,X,ADJ,2
SYM,PROPN,X,7
NUM,AUX,X,1
AUX,X,AUX,1
SCONJ,VERB,SYM,5
PUNCT,PUNCT,ADJ,2
INTJ,X,ADP,16
NUM,ADV,X,1
SYM,DET,PUNCT,3
ADP,SCONJ,X,1
X,NOUN,SYM,2
PROPN,NUM,ADV,19
PROPN,NUM,DET,9
CCONJ,SCONJ,X,4
PUNCT,SCONJ,AUX,6
SCONJ,AUX,INTJ,26
X,AUX,PROPN,1
SCONJ,SYM,X,1
PROPN,X,VERB,4
PUNCT,PROPN,X,1
CCONJ,AUX,NUM,8
PUNCT,X,CCONJ,1
ADV,SPACE,PRON,1
SPACE,PRON,DET,1
CCONJ,ADP,X,5
X,NOUN,SCONJ,2
NUM,SCONJ,ADJ,6
SYM,NUM,PRON,3
X,CCONJ,INTJ,2
PUNCT,NOUN,X,2
VERB,X,CCONJ,3
NOUN,NUM,X,4
NUM,X,ADV,7
INTJ,SCONJ,CCONJ,9
X,ADV,SCONJ,3
X,PROPN,ADP,4
NUM,ADJ,X,3
CCONJ,X,NOUN,3
X,NOUN,DET,2
PROPN,X,SCONJ,1
DET,SCONJ,ADP,1
X,INTJ,X,1
NUM,DET,ADP,2
SCONJ,X,NUM,4
PROPN,X,PRON,12
X,X,ADJ,2
PUNCT,ADP,AUX,1
INTJ,X,CCONJ,4
PUNCT,PRON,X,1
PUNCT,NUM,NUM,1
NOUN,SCONJ,X,4
SCONJ,X,ADP,2
SCONJ,X,X,4
X,X,INTJ,1
AUX,X,SYM,2
X,ADP,ADV,8
SCONJ,X,ADJ,1
X,SCONJ,INTJ,1
X,CCONJ,SCONJ,3
VERB,NUM,DET,9
SCONJ,NUM,PROPN,11
CCONJ,X,ADV,1
NUM,SCONJ,VERB,3
VERB,PUNCT,NUM,4
SCONJ,X,PUNCT,2
X,SYM,NUM,1
X,PROPN,ADJ,4
DET,AUX,NOUN,1
ADJ,DET,X,4
SYM,DET,CCONJ,2
NOUN,DET,SCONJ,2
X,NUM,PROPN,1
PUNCT,NUM,AUX,3
PROPN,X,CCONJ,1
DET,DET,SCONJ,3
VERB,ADJ,X,3
PRON,VERB,SPACE,1
VERB,SPACE,DET,1
SPACE,DET,NOUN,1
INTJ,X,SCONJ,1
AUX,NUM,X,4
SCONJ,CCONJ,AUX,2
NUM,X,DET,7
X,VERB,CCONJ,4
ADV,AUX,X,2
NUM,SCONJ,X,1
NUM,INTJ,X,2
X,CCONJ,ADP,5
X,VERB,DET,3
ADV,PRON,SPACE,1
PRON,SPACE,VERB,1
SPACE,VERB,ADP,1
SYM,X,INTJ,2
SYM,PUNCT,X,2
ADP,PROPN,SPACE,1
PROPN,SPACE,PROPN,1
SPACE,PROPN,VERB,1
X,ADJ,ADJ,8
AUX,PROPN,X,1
ADJ,X,NUM,2
ADJ,X,AUX,1
X,AUX,PUNCT,2
CCONJ,DET,AUX,1
SCONJ,X,SCONJ,2
X,VERB,ADJ,1
DET,DET,AUX,1
ADJ,X,SYM,1
X,SCONJ,ADV,1
PUNCT,AUX,SYM,1
NUM,PUNCT,PUNCT,1
ADJ,X,SCONJ,1
ADJ,X,ADJ,1
SYM,NUM,DET,1
ADJ,X,PRON,2
X,AUX,AUX,1
X,SYM,DET,1
VERB,X,AUX,1
X,PRON,SYM,1
X,NUM,INTJ,1
X,ADJ,NUM,2
NUM,X,ADJ,6
ADV,X,SCONJ,2
DET,X,SCONJ,3
NUM,DET,X,4
PROPN,X,NUM,1
X,DET,SYM,4
X,VERB,PROPN,1
AUX,AUX,X,1
PUNCT,AUX,X,1
DET,CCONJ,VERB,1
SYM,X,NUM,2
X,PUNCT,ADP,1
CCONJ,X,CCONJ,1
X,SCONJ,ADP,1
PROPN,NUM,SCONJ,2
SCONJ,AUX,NUM,4
PUNCT,NUM,CCONJ,1
SCONJ,AUX,SYM,1
SCONJ,AUX,CCONJ,1
CCONJ,X,ADJ,1
X,DET,ADP,1
X,CCONJ,VERB,2
SCONJ,SCONJ,AUX,1
AUX,ADP,X,2
CCONJ,ADJ,X,1
PRON,NUM,X,1
X,DET,NUM,1
X,INTJ,SCONJ,1
PRON,SPACE,ADV,1
SPACE,ADV,ADP,1
SCONJ,NUM,DET,3
NUM,PRON,X,1
NUM,SCONJ,AUX,1
X,NOUN,X,2
X,AUX,X,1
SCONJ,SCONJ,X,2
PROPN,X,ADJ,2
X,AUX,INTJ,1
X,CCONJ,PROPN,2
NUM,SCONJ,SYM,1
X,PUNCT,ADJ,1
X,CCONJ,DET,4
X,X,NUM,1
VERB,NUM,X,5
X,SCONJ,SYM,1
SYM,ADP,X,2
X,SCONJ,AUX,1
NUM,X,SYM,1
X,ADJ,INTJ,1
NUM,X,SCONJ,2
CCONJ,X,NUM,1
PUNCT,DET,ADP,1
CCONJ,X,SCONJ,1
SCONJ,VERB,NUM,1
X,NOUN,CCONJ,1
ADP,SCONJ,AUX,2
DET,AUX,PROPN,1
ADV,CCONJ,X,1
ADJ,X,CCONJ,1
ADJ,X,VERB,1
CCONJ,X,PUNCT,1
X,PROPN,NUM,1
X,SCONJ,NUM,1
